Index,Date,Temperature F,Precipitation,Wind Speed (mph),Dew Point F,Sea Level Pressure (mBARs)
2549,23/12/13,55.2,0,12.43,47.8,1014.03181818182
2550,24/12/13,59,0,9.32,45.5,1014.03181818182
2551,25/12/13,61.8,0,7.6,41.6,1014.03181818182
2552,26/12/13,58.7,0,5.87,37,1018.4
2553,27/12/13,56.7,0,2.53,34.6,1018.1
2554,28/12/13,56.1,0,3.11,30.8,1018
2555,29/12/13,66.5333333333333,0,5.521,48.6566666666666,1014.03181818182
2556,30/12/13,55.6,0,11.74,26.6,1018.1
2557,31/12/13,54.5,0,11.62,20.3,1014.03181818182
2558,1/1/14,54.9,0,18.87,28.5,1017.94761904762
2559,2/1/14,55.3,0,13,33.4,1020.3
2560,3/1/14,56.5,0,3.68,29.8,1018.2
2561,4/1/14,58.1,0,1.73,39.8,1017.94761904762
2562,5/1/14,59,0,1.15,37.9,1015.3
2563,6/1/14,59.8,0,4.49,35.5,1017.5
2564,7/1/14,62.3,0,9.78,34,1017.94761904762
2565,8/1/14,57.5,0,11.05,40.9,1016
2566,9/1/14,57.3,0,7.36,38.6,1017.3
2567,10/1/14,57.3,0,5.98,38,1017.9
2568,11/1/14,57.7,0,9.67,36.3,1020.4
2569,12/1/14,57.4,0,6.9,36.8,1020.6
2570,13/1/14,61.1,0,3.68,37.6,1018.1
2571,14/1/14,62.1724137931034,0,6.41241379310345,41.1241379310345,1017.94761904762
2572,15/1/14,64,0,4.26,39,1019.1
2573,16/1/14,62.1724137931034,0,6.41241379310345,41.1241379310345,1017.94761904762
2574,17/1/14,69.1,0,2.88,34.3,1017.94761904762
2575,18/1/14,65.5,0,1.96,36.6,1017.9
2576,19/1/14,60.8,0,16.69,45.7,1020.6
2577,20/1/14,59.4,0,10.01,47.6,1017.94761904762
2578,21/1/14,62.3,0,9.09,49,1017.6
2579,22/1/14,62.9,0,6.21,47.9,1017.6
2580,23/1/14,63.6,0,7.71,45.4,1018.7
2581,24/1/14,62.1,0,7.02,49.4,1017.94761904762
2582,25/1/14,64.8,0,5.29,48.4,1017.6
2583,26/1/14,66.3,0,6.33,47.1,1018.5
2584,27/1/14,67.3,0,6.44,46.1,1017.94761904762
2585,28/1/14,70.5,0,1.96,46.2,1015.7
2586,29/1/14,68.8,0,0.35,42.6,1017.94761904762
2587,30/1/14,69.6,0,1.04,49.5,1016.6
2588,31/1/14,71.8,0,1.38,50.7,1015.4
2589,1/2/14,69.3,0,1.96,52.4,1014.3
2590,2/2/14,68.6,0,6.21,51.8,1012.92727272727
2591,3/2/14,70.7,0,3.11,54.5,1012.4
2592,4/2/14,71,0,5.06,52.4,1012.92727272727
2593,5/2/14,71,0,4.03,55.4,1010
2594,6/2/14,72.2,0,10.36,59.9,1008.2
2595,7/2/14,66.7,0,6.9,47.5,1011
2596,8/2/14,63.4,0,2.53,42.3,1011
2597,9/2/14,63.6,0,1.73,41.4,1012.1
2598,10/2/14,62.1,0,4.83,38.8,1012.92727272727
2599,11/2/14,63.6,0,4.6,32.4,1012.2
2600,12/2/14,66.1,0,11.39,37.6,1011.6
2601,13/2/14,64.6,0,13.58,41.3,1011
2602,14/2/14,67.4,0,3.57,37.6,1012.92727272727
2603,15/2/14,65.1,0,5.52,35.4,1010.1
2604,16/2/14,67.5,0,5.18,28.3,1014.9
2605,17/2/14,67.6,0,5.41,37.6,1018.2
2606,18/2/14,66.6,0,11.51,34.6,1012.92727272727
2607,19/2/14,69.6,0,7.48,44.8,1012.6
2608,20/2/14,69.7,0,6.56,49.9,1011.9
2609,21/2/14,69.4,0,8.52,50.1,1013.4
2610,22/2/14,68.1,0,6.67,48,1012.92727272727
2611,23/2/14,68.6,0,12.2,44.3,1017.9
2612,24/2/14,69.8,0,10.82,43.9,1017.4
2613,25/2/14,69.7,0,5.98,43.4,1015.2
2614,26/2/14,72.4,0,2.3,40.3,1014
2615,27/2/14,71.6,0,7.13,46.2,1011.9
2616,28/2/14,68.6,0,6.56,46.4,1013.1
2617,1/3/14,71.6,0,5.18,40.1,1012.19310344828
2618,2/3/14,72.6,0,7.83,58,1013.1
2619,3/3/14,66.5,0,5.18,56.8,1014.6
2620,4/3/14,68.7,0,9.67,56.7,1015.2
2621,5/3/14,70.9,0,6.21,56.2,1015.2
2622,6/3/14,73.4,0,5.75,53.8,1014.8
2623,7/3/14,75.1,0,3.91,54.4,1014.9
2624,8/3/14,78.6,0,3.11,53.4,1015.2
2625,9/3/14,79,0,4.03,52.6,1013.6
2626,10/3/14,80.4,0,9.44,47.9,1010
2627,11/3/14,72.9,0,3.91,37.1,1011.8
2628,12/3/14,71.7,0,12.2,36.1,1017.1
2629,13/3/14,74.8,0,9.44,44,1016.8
2630,14/3/14,75.7,0,2.99,48.8,1013.6
2631,15/3/14,81,0,1.61,47.9,1013.8
2632,16/3/14,82.8,0,6.44,48.4,1013.9
2633,17/3/14,79.8,0,13.23,56.7,1012.5
2634,18/3/14,78.9,0,3.45,45.4,1013.3
2635,19/3/14,80.5,0,0.23,42.5,1013
2636,20/3/14,78.4,0,8.86,43.4,1009.5
2637,21/3/14,78.8,0,10.24,60.6,1006.3
2638,22/3/14,78.6,0,8.75,62.5,1006.2
2639,23/3/14,83.6,0,6.79,61.2,1007.2
2640,24/3/14,75.7,0,9.21,59.7,1009
2641,25/3/14,80.2,0,8.4,56.7,1011.1
2642,26/3/14,80.4,0,8.52,51.8,1010.8
2643,27/3/14,82.2,0,2.88,55.4,1010.7
2644,28/3/14,78,0,5.41,56.7,1011
2645,29/3/14,80.2,0,6.21,57.4,1011.6
2646,30/3/14,80.8,0,6.44,57,1012.19310344828
2647,31/3/14,83.6,0,6.56,54.7,1007.8
2648,1/4/14,84.6,0,9.9,53.9,1006.1
2649,2/4/14,83.1,0,13.46,62.3,1006.7
2650,3/4/14,84.7,0,5.06,63.4,1008.1
2651,4/4/14,86.9,0,6.56,57.7,1008.2
2652,5/4/14,83.5,0,14.73,51.2,1008.2
2653,6/4/14,87,0,10.59,58.3,1008.7
2654,7/4/14,82.3,0,6.21,37.3,1011.9
2655,8/4/14,84.1,0,5.18,35.7,1011.2
2656,9/4/14,81,0,4.6,43,1010
2657,10/4/14,85.5,0,3.45,48.4,1010
2658,11/4/14,84.5,0,7.83,61.2,1008.9
2659,12/4/14,84.6,0,14.73,65.5,1006.7
2660,13/4/14,83.9,0,13.58,65.1,1005.6
2661,14/4/14,85.5,0,6.21,67.6,1008.4
2662,15/4/14,87.6,0,5.64,64.9,1008.1
2663,16/4/14,88.1,0.001071428571429,12.2,68.2,1006.5
2664,17/4/14,85.8,0,12.2,69.6,1004.8
2665,18/4/14,85,0,6.33,72.5,1008.6
2666,19/4/14,86.9,0,3.45,62.3,1009.3
2667,20/4/14,88.9,0,5.29,57.6,1008.1
2668,21/4/14,84.6,0,8.63,62.4,1009.2
2669,22/4/14,84.3,0.03,5.52,65,1012.5
2670,23/4/14,89.8,0,4.6,62,1010
2671,24/4/14,88.5,0,9.44,62,1006.4
2672,25/4/14,88.2,0,15.54,72,1008.1
2673,26/4/14,87.4,0,1.27,68.5,1008.1
2674,27/4/14,92.5,0,2.65,67.7,1007.5
2675,28/4/14,86.248275862069,0.001071428571429,8.24586206896552,60.4206896551724,1008.1
2676,29/4/14,92.6,0,10.59,57.8,1004.6
2677,30/4/14,89.8,0,13.69,69.1,1004.4
2678,1/5/14,91.7,0,13.92,67.2,1003.84814814815
2679,2/5/14,89.7,0,15.65,72.4,1002.5
2680,3/5/14,89.3,0,11.39,74.2,1002.3
2681,4/5/14,87.4,0,19.33,66.8,1003.3
2682,5/5/14,90.3,0,6.79,64.7,1004.1
2683,6/5/14,91.4,0,1.96,61.7,1006.1
2684,7/5/14,94,0,2.3,55.1,1005.2
2685,8/5/14,93.8,0,10.47,56.8,1003.84814814815
2686,9/5/14,92.5,0,8.52,64.8,1000.8
2687,10/5/14,85.2,0,8.52,71.8,1000.7
2688,11/5/14,88.4,0.04,12.77,70.4,1004.8
2689,12/5/14,88.6,0,21.75,72.7,1004.6
2690,13/5/14,88.3,0,24.63,73.9,1004.8
2691,14/5/14,88.3,0,13.58,70.5,1003.84814814815
2692,15/5/14,86.2,0,10.47,69.9,1005.6
2693,16/5/14,87.9,0,14.73,73.5,1004.6
2694,17/5/14,88,0,11.62,71.3,1007.3
2695,18/5/14,87.2,0,6.33,66.4,1007.7
2696,19/5/14,90.4,0,3.8,63.1,1007.4
2697,20/5/14,91.1,0,8.29,65.8,1006
2698,21/5/14,92.1,0,10.59,73.7,1004
2699,22/5/14,92.9,0.001333333333333,15.65,71.6,1001.6
2700,23/5/14,92,0,12.66,72.7,1001.6
2701,24/5/14,95.7,0,8.75,71.7,1002.3
2702,25/5/14,92.9,0,6.56,70.8,1003.5
2703,26/5/14,95.6,0,2.88,70.3,1004.3
2704,27/5/14,95.2,0,8.17,68.4,1004.4
2705,28/5/14,99.4,0,14.5,58,1003.84814814815
2706,29/5/14,92.5,0,20.94,72.8,1002.3
2707,30/5/14,91.4,0,21.98,74.3,1001.4
2708,31/5/14,90.7,0,18.76,77.2,1000.7
2709,1/6/14,94.9,0,14.15,75.6,1000.9
2710,2/6/14,95.3,0,14.61,76,1002.6
2711,3/6/14,97,0,8.17,67.7,1000.2
2712,4/6/14,95.7,0,12.43,73.6,999.1
2713,5/6/14,98.6,0,14.04,66.5,998
2714,6/6/14,95.4,0,15.88,69.3,998.2
2715,7/6/14,93.5,0,12.2,76.2,996.6
2716,8/6/14,95.2,0,10.7,72.8,994.9
2717,9/6/14,92.7,0,11.05,76.3,996.6
2718,10/6/14,91.9,0,16.46,74,997.8
2719,11/6/14,91.9,0,16.23,74.8,998.2
2720,12/6/14,90.7,0,13.69,75.9,999
2721,13/6/14,90.9,0,11.97,75.7,999
2722,14/6/14,91.8,0,14.5,77.6,998.4
2723,15/6/14,92,0,13,78.4,997.6
2724,16/6/14,91.3,0,15.54,77.3,997.6
2725,17/6/14,91,0,19.22,77.9,996.9
2726,18/6/14,91.7,0,19.1,78.2,994.8
2727,19/6/14,91.3,0,14.27,79.9,994.6
2728,20/6/14,92.1,0,21.17,80.4,994.2
2729,21/6/14,93.3,0,24.63,78.4,994.3
2730,22/6/14,92.6,0,25.09,79.4,996.4
2731,23/6/14,92.7,0,30.84,76.7,997.3
2732,24/6/14,92.1,0,34.98,76.2,995.5
2733,25/6/14,91.3,0,36.71,75.8,997
2734,26/6/14,91,0,26.12,76.3,1000.5
2735,27/6/14,91.2,0,17.72,75.8,1003.1
2736,28/6/14,91.2,0,28.42,74.2,997.837931034483
2737,29/6/14,89.3,0,36.36,72.8,999.2
2738,30/6/14,89.3,0,40.28,73.5,998.8
2739,1/7/14,89.5,0,31.19,75.6,999.6
2740,2/7/14,89.4,0,28.54,75.8,1001.1
2741,3/7/14,87.4,0,31.3,75.5,999
2742,4/7/14,88.7,0,29.92,75.4,998.7
2743,5/7/14,88.6,0,23.94,75.5,999.5
2744,6/7/14,89.5,0,23.48,75.1,1001
2745,7/7/14,89.2,0,26.93,75.4,1001
2746,8/7/14,88.7,0,28.77,74,999
2747,9/7/14,89.2,0,27.04,74.1,998.8
2748,10/7/14,88.8,0,21.52,74.8,998.7
2749,11/7/14,87.6,0,16.92,76.8,998.5
2750,12/7/14,89.5,0.217241379310345,14.85,75.3,998.6
2751,13/7/14,89.3733333333333,0.217241379310345,19.8206666666667,75.9666666666667,998.068965517241
2752,14/7/14,92.8,0,10.13,75,998
2753,15/7/14,91.3,0,14.38,76.4,995.4
2754,16/7/14,91.2,0,14.38,77.4,995
2755,17/7/14,91.6,0,12.77,78.3,995.6
2756,18/7/14,90.5,0,14.96,76.8,994.7
2757,19/7/14,90.2,0,22.79,75.5,995.8
2758,20/7/14,89.8,0,22.33,75.6,997.3
2759,21/7/14,89.9,0,26.47,75.7,997.3
2760,22/7/14,90.1,0,29.69,74.1,996.6
2761,23/7/14,88.8,0,20.94,74.4,995.6
2762,24/7/14,91.3,0,17.72,75.9,995.7
2763,25/7/14,83.1,5.51,9.32,79.5,999.1
2764,26/7/14,87.7,0.79,6.21,79.1,998.068965517241
2765,27/7/14,89,0,12.77,76.5,1002.5
2766,28/7/14,88,0,15.08,75.8,997.8
2767,29/7/14,89.2,0,23.71,75.6,997
2768,30/7/14,89.1,0,11.05,77.9,998.8
2769,31/7/14,91.5,0,5.52,76.2,998.3
2770,1/8/14,89.6,0,8.63,77.5,997.4
2771,2/8/14,88.4,0.05,3.57,76.1,997.1
2772,3/8/14,88.4,0,15.08,76.6,996.1
2773,4/8/14,87.3,0,25.78,73.9,996
2774,5/8/14,87,0,23.02,74.8,997.2
2775,6/8/14,87.5,0,18.53,74.3,998
2776,7/8/14,87,0,18.41,73.9,997.3
2777,8/8/14,87.7,0,18.53,73.6,998
2778,9/8/14,88.4,0,12.2,74.9,1000.6
2779,10/8/14,88.7,0,13.35,74,1001.7
2780,11/8/14,87.6,0,16.92,74.8,1000.8
2781,12/8/14,88,0,13.92,74.5,1001
2782,13/8/14,87.3,0.001666666666667,24.05,74.5,1000.8
2783,14/8/14,87.5,0,35.21,74.1,999
2784,15/8/14,86.4,0,34.64,74.4,997.8
2785,16/8/14,86.3,0,26.24,75.4,999.6
2786,17/8/14,87.1,0,8.52,73.9,1003.3
2787,18/8/14,88.2,0,11.97,73.7,1005.5
2788,19/8/14,87.3,0,8.29,73.2,1007.5
2789,20/8/14,85.8,0,16,73.9,1005.2
2790,21/8/14,86.7,0,18.53,73.5,1002.8
2791,22/8/14,86.6,0,13,73.2,1002.2
2792,23/8/14,86.6,0,10.82,73.2,1004.6
2793,24/8/14,88.5,0,13,71.3,1000.73793103448
2794,25/8/14,88,0,21.4,72.4,1004.2
2795,26/8/14,88,0,23.71,73.1,1003
2796,27/8/14,87.8,0,19.79,72.8,1001.7
2797,28/8/14,88.2,0,10.47,74.2,1000.73793103448
2798,29/8/14,87.3,0,3.45,74.5,1003.4
2799,30/8/14,92.3,0,10.24,73.3,1001
2800,31/8/14,92.7,0,14.38,74.5,998.6
2801,1/9/14,91,0,10.13,74.6,997.8
2802,2/9/14,88.9,0,18.3,73.2,1000
2803,3/9/14,91.3,0,19.33,74.3,999.6
2804,4/9/14,89.5,0,12.08,73.2,999
2805,5/9/14,87.7,0,26.35,73.2,999.1
2806,6/9/14,87.9,0,23.82,73.7,1004.27037037037
2807,7/9/14,87.5,0,13.69,73.1,1003.5
2808,8/9/14,88.2,0,9.09,74.9,1004.5
2809,9/9/14,87.3,0,12.77,74.7,1002.8
2810,10/9/14,87.3,0,15.65,73,1002.7
2811,11/9/14,87.6,0,14.73,72.6,1004.1
2812,12/9/14,85.9,0,17.26,72.9,1004.8
2813,13/9/14,85.8,0,19.45,73.1,1004
2814,14/9/14,85.8,0,16,72.8,1004.3
2815,15/9/14,85.6,0,14.96,72.9,1004.8
2816,16/9/14,87,0,14.61,72.9,1004.4
2817,17/9/14,86,0,16,72.5,1004.3
2818,18/9/14,85.8,0,16.11,71.4,1004.27037037037
2819,19/9/14,85.9,0,16.57,72.3,1005.6
2820,20/9/14,85.1,0,17.38,73.3,1004.2
2821,21/9/14,84.7,0,16.46,73.1,1005.2
2822,22/9/14,84.3,0,16.69,71.2,1006.3
2823,23/9/14,84.4,0,16.57,71.2,1006.6
2824,24/9/14,84.6,0,18.53,71.8,1005.9
2825,25/9/14,85,0,16.46,71.8,1007.3
2826,26/9/14,85.1,0,17.15,72.8,1008.5
2827,27/9/14,85.7,0,14.85,71.5,1008.7
2828,28/9/14,85.4,0,15.08,72.5,1008.5
2829,29/9/14,86.8,0,18.53,73.1,1004.27037037037
2830,30/9/14,85.6,0,16.46,73.7,1008.8
2831,1/10/14,84.9,0,14.85,70.8,1010.1
2832,2/10/14,86.5,0,12.2,66.6,1010.3
2833,3/10/14,85.3,0,14.5,67.9,1008.9
2834,4/10/14,86.1,0,18.87,69.5,1008.3
2835,5/10/14,86.3,0,16.34,71.1,1009.6
2836,6/10/14,83.1,0,11.62,72,1010.65185185185
2837,7/10/14,85.3,0,9.67,70.5,1008.2
2838,8/10/14,86.2,0,10.24,66.4,1008.1
2839,9/10/14,86.8,0,6.21,69.1,1009.8
2840,10/10/14,88.5,0,1.15,66.2,1007.9
2841,11/10/14,88.7,0,1.15,67,1010.65185185185
2842,12/10/14,88.6,0,1.15,55.2,1007.4
2843,13/10/14,87.8,0,4.03,54.9,1007.3
2844,14/10/14,80.9,0,13.58,55.2,1010.5
2845,15/10/14,81,0,3.91,50.3,1013.7
2846,16/10/14,80.6,0,5.41,52.6,1013.8
2847,17/10/14,82.4,0,1.73,50.4,1012.6
2848,18/10/14,82.2,0,0.69,51.5,1011.2
2849,19/10/14,84.8,0,3.11,51.6,1011.2
2850,20/10/14,85.6,0,1.38,50.9,1011.5
2851,21/10/14,85.9,0,0.23,53.6,1012.6
2852,22/10/14,87.4,0,1.15,54.3,1012.2
2853,23/10/14,85.2,0,1.04,57.6,1012
2854,24/10/14,86.1,0,3.68,49.4,1010.65185185185
2855,25/10/14,85.8,0,0.35,52.6,1010.1
2856,26/10/14,85.4,0,1.96,55.9,1010.65185185185
2857,27/10/14,84.1,0,0.81,61.8,1012.8
2858,28/10/14,84.9,0,4.83,58.3,1011.2
2859,29/10/14,84.4,0,4.26,58.9,1011.7
2860,30/10/14,81.3,0,1.15,63.9,1011.8
2861,31/10/14,80.1,0,4.83,62.3,1012.8
2862,1/11/14,78.6,1.5,4.83,63.9,1013.375
2863,2/11/14,82.2,0,1.73,62.9,1013.8
2864,3/11/14,82,0,7.13,64.8,1012.4
2865,4/11/14,81.7,0,2.88,67.8,1011.9
2866,5/11/14,81.4,0,4.49,67.8,1013.375
2867,6/11/14,81.7,0,6.21,70.2,1011.3
2868,7/11/14,81.8,0,2.88,66.6,1011.8
2869,8/11/14,78.4,0,6.21,43.3,1015
2870,9/11/14,76.8,0,15.19,42.4,1015.8
2871,10/11/14,75.4,0,9.09,40.4,1013.375
2872,11/11/14,74.9,0,1.96,41.8,1013.9
2873,12/11/14,76.6,0,4.37,44.3,1014
2874,13/11/14,77.5,0,5.75,41.3,1015
2875,14/11/14,77.7,0,4.83,41.2,1016
2876,15/11/14,76.3,0,0.23,42.4,1013.8
2877,16/11/14,75.9,0,3.11,42.5,1013.6
2878,17/11/14,76.3,0,3.45,43.8,1014.4
2879,18/11/14,76.3,0,0.58,43,1015
2880,19/11/14,76.7,0,0.23,51.1,1014.3
2881,20/11/14,76.2,0,0.23,54.3,1013.6
2882,21/11/14,75.4,0,0.23,56.2,1013.7
2883,22/11/14,77.2,0,0.92,56.4,1013.375
2884,23/11/14,75.3,0,5.64,48.1,1013.375
2885,24/11/14,71.9,0,4.26,48.1,1014.8
2886,25/11/14,73.9,0,0,50.2,1014.2
2887,26/11/14,75.8,0,4.26,54.2,1009.9
2888,27/11/14,79.6,0,7.13,71.8,1008.8
2889,28/11/14,75.6,0,2.53,64.2,1011
2890,29/11/14,73.6,0,1.15,56.3,1013.375
2891,30/11/14,73.3,0,1.5,58.6,1013
2892,1/12/14,74.1,0,6.79,56.1,1016.57777777778
2893,2/12/14,74.8,0,2.53,55.7,1016.57777777778
2894,3/12/14,75.2,0,0,54.2,1014.4
2895,4/12/14,73.6,0,0,55,1016.57777777778
2896,5/12/14,74.8,0,3.68,52.7,1016.1
2897,6/12/14,71.9,0,4.6,53.3,1015.9
2898,7/12/14,72.9,0,2.99,52.2,1015.3
2899,8/12/14,66.0766666666667,0,4.971,45.1366666666667,1016.57777777778
2900,9/12/14,72.8,0,5.75,39.7,1016.6
2901,10/12/14,67.3,0,3.68,39.9,1016.5
2902,11/12/14,66,0,9.09,36.7,1016
2903,12/12/14,66.1,0,12.2,37.4,1015
2904,13/12/14,64.7,0,6.56,32,1015
2905,14/12/14,61.8,0,0.92,37.9,1017.5
2906,15/12/14,61.8,0,0.58,39,1017.9
2907,16/12/14,63.5,0,0.92,40.6,1019.5
2908,17/12/14,64.3,0,1.5,42.1,1019.8
2909,18/12/14,65.1,0,0.23,45.5,1018.3
2910,19/12/14,63.1,0,5.87,51.8,1019.8
2911,20/12/14,59.2,0,9.55,48.2,1018.3
2912,21/12/14,63.1,0,1.96,47.7,1014
2913,22/12/14,63.9,0,6.9,49.9,1012.6
2914,23/12/14,61.5,0,9.21,47.6,1016.5
2915,24/12/14,60.4,0,12.89,43.2,1019
2916,25/12/14,62.8,0,2.88,41.5,1020
2917,26/12/14,63.8,0,5.98,39.5,1018.3
2918,27/12/14,65.2,0,0.23,43.4,1015.8
2919,28/12/14,64.3,0,1.5,46.2,1016.7
2920,29/12/14,63.5,0,7.13,42.7,1014.6
2921,30/12/14,61.6,0,10.47,43.5,1013.3
2922,31/12/14,59.2,0,12.54,38.9,1014.9
2923,1/1/15,58.1,0,23.25,42.2,1016.8
2924,2/1/15,63.6,0,12.31,48,1016.8
2925,3/1/15,67,0,1.96,46.3,1015.8
2926,4/1/15,66.2,0,1.38,49.4,1017.2
2927,5/1/15,65.6,0,1.38,50.8,1017.196
2928,6/1/15,67.1,0,2.88,57,1014.5
2929,7/1/15,64.7,0,1.38,57.1,1014.9
2930,8/1/15,68.5,0,0,54.7,1015.6
2931,9/1/15,66.6,0,1.61,55.1,1017.196
2932,10/1/15,63.4,0,4.26,52.6,1018.9
2933,11/1/15,64.2,0,5.29,54.2,1017.1
2934,12/1/15,70.7,0,2.53,58.8,1017.196
2935,13/1/15,68.4,0,0.81,58,1013.7
2936,14/1/15,62.5,0,5.64,49.6,1017.2
2937,15/1/15,59.9,0,6.44,47.3,1017.196
2938,16/1/15,61.4,0,9.67,46.7,1019.5
2939,17/1/15,62.3,0,2.88,45,1018.9
2940,18/1/15,64.2,0,2.53,42.2,1017.2
2941,19/1/15,65,0,4.83,44.1,1015.3
2942,20/1/15,63.9,0,3.57,48.6,1013.9
2943,21/1/15,64.6,0,2.3,50.2,1016.1
2944,22/1/15,60.7,0,6.44,50.6,1017.196
2945,23/1/15,60.5,0,12.43,48.2,1019.9
2946,24/1/15,61.8,0,7.13,46.9,1019.6
2947,25/1/15,62.7,0,4.6,46.4,1019.2
2948,26/1/15,61,0,1.27,43.7,1017.196
2949,27/1/15,58.8,0,3.57,38.4,1019.5
2950,28/1/15,58.8,0,5.98,38.3,1018.3
2951,29/1/15,61.5,0,0,41.7,1018.5
2952,30/1/15,64,0,1.5,41.9,1019.5
2953,31/1/15,67.3,0,7.36,49.7,1016
2954,1/2/15,70.4,0,2.99,52,1015.3
2955,2/2/15,63.6,0,16,50.2,1016.3
2956,3/2/15,64.8,0,5.06,49.8,1021.1
2957,4/2/15,66.9,0,7.71,49.2,1021
2958,5/2/15,68.6,0,3.22,45.2,1018.1
2959,6/2/15,71.8,0,0.58,41,1015.1
2960,7/2/15,68.1,0,2.65,50,1014.6
2961,8/2/15,65.9,0,10.36,51.6,1017.3
2962,9/2/15,66.9,0,13.92,48.6,1018.9
2963,10/2/15,68.7,0,7.36,42.9,1018.8
2964,11/2/15,70.8,0,1.96,46.4,1017.2
2965,12/2/15,73.4,0,3.34,51.9,1014.7
2966,13/2/15,74.6,0,9.78,61.9,1012.2
2967,14/2/15,76.4,0,4.6,63,1013.96666666667
2968,15/2/15,75,0,10.59,63.1,1009.9
2969,16/2/15,78.3,0,11.16,57.1,1010.5
2970,17/2/15,75.2,0,7.48,61.8,1012
2971,18/2/15,75.4,0,1.15,62,1010
2972,19/2/15,74.2,0,7.48,65,1009.4
2973,20/2/15,76.9,0,2.3,66,1011.9
2974,21/2/15,75.1,0,10.47,64.8,1014.2
2975,22/2/15,76.4,0,7.48,61.8,1013.7
2976,23/2/15,77.4,0,5.98,59.7,1011.9
2977,24/2/15,74.1,0,11.16,46.3,1009.9
2978,25/2/15,68,0,1.73,36.6,1010.5
2979,26/2/15,65.2,0,1.73,36.4,1010.5
2980,27/2/15,69.6,0,0.23,36.5,1011.8
2981,28/2/15,64.4,0,15.31,45.2,1010.3
2982,1/3/15,58.7,0,18.76,49.5,1009.6
2983,2/3/15,64.5,0,5.75,46.1,1011.8
2984,3/3/15,72,0,6.44,49.4,1012.2
2985,4/3/15,71.3,0,7.71,56.6,1011.6
2986,5/3/15,74.7,0,7.48,61.7,1012.8
2987,6/3/15,71.3,0,9.44,58.1,1016.1
2988,7/3/15,72.7,0,5.18,56.6,1012.9
2989,8/3/15,72.9,0,1.96,46.2,1015.6
2990,9/3/15,69.1,0,10.01,34.7,1019.5
2991,10/3/15,71,0,15.31,40.3,1017.9
2992,11/3/15,72,0,14.61,41.9,1016.3
2993,12/3/15,75.3,0,17.49,46.4,1015.6
2994,13/3/15,75,0,3.22,48.5,1012.8
2995,14/3/15,71.5,0,5.41,50.7,1011.9
2996,15/3/15,70.8,0,3.91,47.6,1012.2
2997,16/3/15,75.5,0,2.3,50.6,1014.7
2998,17/3/15,77.3,0,1.73,54.4,1016.2
2999,18/3/15,78.9,0,4.83,53.3,1013.5
3000,19/3/15,81.1,0,8.75,61.5,1011.9
3001,20/3/15,82.4,0,4.03,59.8,1012.6
3002,21/3/15,85.5,0,1.15,61.7,1013.2
3003,22/3/15,88.1,0,1.27,60.6,1013
3004,23/3/15,86,0,3.57,54.4,1010
3005,24/3/15,85.3,0,10.59,58.8,1009
3006,25/3/15,87.6,0,3.91,61.7,1009.7
3007,26/3/15,87.4,0,10.24,61.5,1011.5
3008,27/3/15,89.3,0,4.83,60.9,1010.3
3009,28/3/15,89.4,0,4.83,57.8,1012.61333333333
3010,29/3/15,86.7,0,14.96,52.2,1008.3
3011,30/3/15,83.3,0,1.73,49.7,1007.9
3012,31/3/15,83.6,0,6.79,51.8,1007.8
3013,1/4/15,82.7,0,17.72,67.7,1006.4
3014,2/4/15,85,0,15.54,65.9,1005
3015,3/4/15,82.3,0,23.25,70.7,1004.1
3016,4/4/15,83.3,0,5.98,64.4,1004.1
3017,5/4/15,82.4,0,11.62,65.1,1006
3018,6/4/15,83.9,0,10.01,60.4,1006.7
3019,7/4/15,85.4,0,2.07,61.1,1007.9
3020,8/4/15,86.8,0,6.79,55.5,1006.54230769231
3021,9/4/15,89,0,1.15,49.8,1009.2
3022,10/4/15,92.5,0,0.92,47.6,1006.54230769231
3023,11/4/15,87.2,0,6.79,57.9,1007.6
3024,12/4/15,85.7,0,7.83,58.8,1009.9
3025,13/4/15,88.2,0,7.36,53.8,1010.7
3026,14/4/15,88.6,0,3.45,55.5,1009.5
3027,15/4/15,90.2,0,3.91,55.8,1010.2
3028,16/4/15,94.9,0,3.8,54,1010.5
3029,17/4/15,93.6,0,15.65,58.8,1007.4
3030,18/4/15,92.2,0,17.49,65.3,1003.5
3031,19/4/15,91.2,0,19.79,56.5,1003.9
3032,20/4/15,92.7,0,8.4,56,1006.8
3033,21/4/15,92.8,0,10.59,46,1006.9
3034,22/4/15,89.9,0,11.16,54.7,1005.2
3035,23/4/15,92.3,0,9.44,54.6,1004.5
3036,24/4/15,89,0,9.44,67.6,1005.2
3037,25/4/15,88,0,13.81,72.3,1004
3038,26/4/15,88.3,0,14.85,73.9,1004.6
3039,27/4/15,89.5,0,11.97,74.3,1005.9
3040,28/4/15,92.4,0,7.02,47.9,1006.54230769231
3041,29/4/15,91.5,0,14.5,64.8,1004.4
3042,30/4/15,88.6724137931035,0,10.0793103448276,59.8862068965517,1006.54230769231
3043,1/5/15,94.4,0,7.71,52.1,1006.6
3044,2/5/15,93,0,4.83,55.3,1005.9
3045,3/5/15,90,0,14.96,62.9,1006.4
3046,4/5/15,89.5,0,10.24,69,1006.9
3047,5/5/15,87.4,0,10.13,68.8,1006.3
3048,6/5/15,89.4,0,7.6,69.6,1004.9
3049,7/5/15,88,0,16,73.2,1005.4
3050,8/5/15,90.1,0,16.57,70.2,1005.5
